["port 1",""]
["port 2",""]
("port 1","mode 1",1,"port 1",1,"transmission")
(1000, 3)
196427274573358 0.312114 0.000000
196440158429752 0.326776 0.000000
196453043976385 0.341609 0.000000
196465931213592 0.356598 0.000000
196478820141704 0.371730 0.000000
196491710761055 0.386988 0.000000
196504603071976 0.402358 0.000000
196517497074803 0.417825 0.000000
196530392769866 0.433373 0.000000
196543290157500 0.448987 0.000000
196556189238039 0.464651 0.000000
196569090011814 0.480350 0.000000
196581992479159 0.496069 0.000000
196594896640409 0.511792 0.000000
196607802495897 0.527503 0.000000
196620710045955 0.543186 0.000000
196633619290919 0.558827 0.000000
196646530231122 0.574410 0.000000
196659442866898 0.589919 0.000000
196672357198581 0.605340 0.000000
196685273226505 0.620656 0.000000
196698190951004 0.635853 0.000000
196711110372413 0.650915 0.000000
196724031491066 0.665828 0.000000
196736954307298 0.680578 0.000000
196749878821442 0.695148 0.000000
196762805033834 0.709526 0.000000
196775732944809 0.723697 0.000000
196788662554701 0.737646 0.000000
196801593863845 0.751360 0.000000
196814526872576 0.764826 0.000000
196827461581230 0.778030 0.000000
196840397990141 0.790959 0.000000
196853336099645 0.803600 0.000000
196866275910076 0.815942 0.000000
196879217421772 0.827970 0.000000
196892160635066 0.839675 0.000000
196905105550295 0.851043 0.000000
196918052167795 0.862064 0.000000
196931000487901 0.872728 0.000000
196943950510948 0.883022 0.000000
196956902237274 0.892938 0.000000
196969855667214 0.902466 0.000000
196982810801104 0.911595 0.000000
196995767639281 0.920317 0.000000
197008726182081 0.928624 0.000000
197021686429840 0.936507 0.000000
197034648382894 0.943958 0.000000
197047612041581 0.950971 0.000000
197060577406237 0.957537 0.000000
197073544477199 0.963651 0.000000
197086513254803 0.969306 0.000000
197099483739387 0.974498 0.000000
197112455931288 0.979220 0.000000
197125429830843 0.983468 0.000000
197138405438388 0.987238 0.000000
197151382754262 0.990526 0.000000
197164361778801 0.993330 0.000000
197177342512344 0.995645 0.000000
197190324955227 0.997470 0.000000
197203309107789 0.998804 0.000000
197216294970367 0.999644 0.000000
197229282543299 0.999990 0.000000
197242271826923 0.999842 0.000000
197255262821576 0.999199 0.000000
197268255527598 0.998063 0.000000
197281249945326 0.996434 0.000000
197294246075098 0.994315 0.000000
197307243917254 0.991706 0.000000
197320243472130 0.988611 0.000000
197333244740067 0.985034 0.000000
197346247721402 0.980976 0.000000
197359252416474 0.976443 0.000000
197372258825622 0.971439 0.000000
197385266949186 0.965968 0.000000
197398276787503 0.960037 0.000000
197411288340913 0.953651 0.000000
197424301609756 0.946816 0.000000
197437316594370 0.939540 0.000000
197450333295094 0.931829 0.000000
197463351712270 0.923690 0.000000
197476371846235 0.915133 0.000000
197489393697329 0.906166 0.000000
197502417265892 0.896796 0.000000
197515442552265 0.887035 0.000000
197528469556786 0.876890 0.000000
197541498279796 0.866373 0.000000
197554528721635 0.855494 0.000000
197567560882643 0.844263 0.000000
197580594763161 0.832691 0.000000
197593630363528 0.820791 0.000000
197606667684085 0.808574 0.000000
197619706725173 0.796051 0.000000
197632747487132 0.783236 0.000000
197645789970302 0.770140 0.000000
197658834175026 0.756777 0.000000
197671880101643 0.743161 0.000000
197684927750495 0.729304 0.000000
197697977121922 0.715220 0.000000
197711028216266 0.700923 0.000000
197724081033868 0.686428 0.000000
197737135575069 0.671749 0.000000
197750191840211 0.656899 0.000000
197763249829635 0.641895 0.000000
197776309543683 0.626750 0.000000
197789370982697 0.611479 0.000000
197802434147018 0.596099 0.000000
197815499036988 0.580623 0.000000
197828565652949 0.565068 0.000000
197841633995243 0.549449 0.000000
197854704064213 0.533780 0.000000
197867775860200 0.518078 0.000000
197880849383548 0.502359 0.000000
197893924634597 0.486636 0.000000
197907001613691 0.470928 0.000000
197920080321173 0.455247 0.000000
197933160757385 0.439612 0.000000
197946242922670 0.424035 0.000000
197959326817370 0.408534 0.000000
197972412441829 0.393124 0.000000
197985499796390 0.377819 0.000000
197998588881396 0.362635 0.000000
198011679697190 0.347587 0.000000
198024772244115 0.332689 0.000000
198037866522515 0.317957 0.000000
198050962532733 0.303405 0.000000
198064060275114 0.289047 0.000000
198077159750000 0.274898 0.000000
198090260957735 0.260972 0.000000
198103363898663 0.247282 0.000000
198116468573129 0.233841 0.000000
198129574981476 0.220664 0.000000
198142683124048 0.207764 0.000000
198155793001190 0.195152 0.000000
198168904613246 0.182841 0.000000
198182017960561 0.170845 0.000000
198195133043478 0.159173 0.000000
198208249862342 0.147839 0.000000
198221368417499 0.136853 0.000000
198234488709293 0.126226 0.000000
198247610738068 0.115969 0.000000
198260734504170 0.106091 0.000000
198273860007944 0.096603 0.000000
198286987249735 0.087514 0.000000
198300116229888 0.078833 0.000000
198313246948748 0.070568 0.000000
198326379406661 0.062728 0.000000
198339513603973 0.055321 0.000000
198352649541029 0.048353 0.000000
198365787218174 0.041831 0.000000
198378926635755 0.035763 0.000000
198392067794117 0.030154 0.000000
198405210693607 0.025009 0.000000
198418355334570 0.020334 0.000000
198431501717352 0.016134 0.000000
198444649842300 0.012411 0.000000
198457799709760 0.009171 0.000000
198470951320079 0.006417 0.000000
198484104673603 0.004150 0.000000
198497259770678 0.002374 0.000000
198510416611652 0.001090 0.000000
198523575196871 0.000299 0.000000
198536735526682 0.000002 0.000000
198549897601431 0.000200 0.000000
198563061421467 0.000892 0.000000
198576226987136 0.002078 0.000000
198589394298786 0.003756 0.000000
198602563356763 0.005924 0.000000
198615734161416 0.008582 0.000000
198628906713091 0.011725 0.000000
198642081012137 0.015351 0.000000
198655257058901 0.019456 0.000000
198668434853731 0.024036 0.000000
198681614396974 0.029087 0.000000
198694795688980 0.034604 0.000000
198707978730095 0.040581 0.000000
198721163520668 0.047012 0.000000
198734350061048 0.053892 0.000000
198747538351582 0.061212 0.000000
198760728392620 0.068966 0.000000
198773920184509 0.077147 0.000000
198787113727598 0.085745 0.000000
198800309022236 0.094753 0.000000
198813506068773 0.104162 0.000000
198826704867556 0.113963 0.000000
198839905418935 0.124145 0.000000
198853107723258 0.134699 0.000000
198866311780876 0.145614 0.000000
198879517592137 0.156879 0.000000
198892725157391 0.168484 0.000000
198905934476987 0.180417 0.000000
198919145551275 0.192665 0.000000
198932358380604 0.205218 0.000000
198945572965324 0.218062 0.000000
198958789305786 0.231184 0.000000
198972007402338 0.244573 0.000000
198985227255331 0.258214 0.000000
198998448865116 0.272095 0.000000
199011672232042 0.286200 0.000000
199024897356459 0.300517 0.000000
199038124238718 0.315032 0.000000
199051352879170 0.329729 0.000000
199064583278165 0.344595 0.000000
199077815436054 0.359614 0.000000
199091049353187 0.374772 0.000000
199104285029916 0.390054 0.000000
199117522466591 0.405445 0.000000
199130761663563 0.420929 0.000000
199144002621184 0.436491 0.000000
199157245339805 0.452116 0.000000
199170489819777 0.467789 0.000000
199183736061452 0.483493 0.000000
199196984065181 0.499214 0.000000
199210233831315 0.514935 0.000000
199223485360207 0.530642 0.000000
199236738652208 0.546318 0.000000
199249993707670 0.561949 0.000000
199263250526946 0.577518 0.000000
199276509110386 0.593011 0.000000
199289769458344 0.608412 0.000000
199303031571171 0.623705 0.000000
199316295449221 0.638876 0.000000
199329561092845 0.653910 0.000000
199342828502396 0.668792 0.000000
199356097678226 0.683507 0.000000
199369368620689 0.698040 0.000000
199382641330137 0.712377 0.000000
199395915806924 0.726505 0.000000
199409192051401 0.740408 0.000000
199422470063923 0.754074 0.000000
199435749844842 0.767488 0.000000
199449031394512 0.780638 0.000000
199462314713286 0.793511 0.000000
199475599801518 0.806093 0.000000
199488886659561 0.818373 0.000000
199502175287769 0.830337 0.000000
199515465686496 0.841975 0.000000
199528757856095 0.853275 0.000000
199542051796921 0.864226 0.000000
199555347509328 0.874816 0.000000
199568644993669 0.885036 0.000000
199581944250299 0.894875 0.000000
199595245279573 0.904324 0.000000
199608548081844 0.913372 0.000000
199621852657468 0.922012 0.000000
199635159006799 0.930235 0.000000
199648467130191 0.938032 0.000000
199661777028000 0.945396 0.000000
199675088700580 0.952320 0.000000
199688402148286 0.958796 0.000000
199701717371474 0.964819 0.000000
199715034370498 0.970382 0.000000
199728353145715 0.975480 0.000000
199741673697479 0.980107 0.000000
199754996026145 0.984260 0.000000
199768320132070 0.987934 0.000000
199781646015609 0.991126 0.000000
199794973677118 0.993832 0.000000
199808303116952 0.996049 0.000000
199821634335468 0.997777 0.000000
199834967333021 0.999011 0.000000
199848302109969 0.999753 0.000000
199861638666666 1.000000 0.000000
("port 2","mode 1",1,"port 1",1,"transmission")
(1000, 3)
187370286250000 0.500000 0.000000
187382009348683 0.499876 0.000000
187393733914403 0.499506 0.000000
187405459947437 0.498888 0.000000
187417187448060 0.498025 0.000000
187428916416546 0.496916 0.000000
187440646853173 0.495563 0.000000
187452378758214 0.493967 0.000000
187464112131947 0.492130 0.000000
187475846974647 0.490054 0.000000
187487583286590 0.487740 0.000000
187499321068052 0.485191 0.000000
187511060319308 0.482409 0.000000
187522801040636 0.479398 0.000000
187534543232310 0.476160 0.000000
187546286894608 0.472698 0.000000
187558032027805 0.469016 0.000000
187569778632178 0.465117 0.000000
187581526708004 0.461006 0.000000
187593276255559 0.456686 0.000000
187605027275119 0.452162 0.000000
187616779766961 0.447438 0.000000
187628533731361 0.442518 0.000000
187640289168598 0.437408 0.000000
187652046078947 0.432113 0.000000
187663804462685 0.426638 0.000000
187675564320090 0.420988 0.000000
187687325651438 0.415169 0.000000
187699088457006 0.409186 0.000000
187710852737073 0.403047 0.000000
187722618491914 0.396755 0.000000
187734385721807 0.390319 0.000000
187746154427031 0.383744 0.000000
187757924607861 0.377037 0.000000
187769696264576 0.370204 0.000000
187781469397454 0.363252 0.000000
187793244006772 0.356189 0.000000
187805020092807 0.349020 0.000000
187816797655838 0.341753 0.000000
187828576696143 0.334396 0.000000
187840357213999 0.326955 0.000000
187852139209684 0.319438 0.000000
187863922683477 0.311853 0.000000
187875707635656 0.304206 0.000000
187887494066499 0.296505 0.000000
187899281976284 0.288759 0.000000
187911071365290 0.280974 0.000000
187922862233795 0.273159 0.000000
187934654582078 0.265321 0.000000
187946448410417 0.257468 0.000000
187958243719091 0.249607 0.000000
187970040508378 0.241747 0.000000
187981838778558 0.233894 0.000000
187993638529910 0.226058 0.000000
188005439762711 0.218246 0.000000
188017242477242 0.210464 0.000000
188029046673782 0.202722 0.000000
188040852352608 0.195027 0.000000
188052659514002 0.187386 0.000000
188064468158241 0.179807 0.000000
188076278285606 0.172297 0.000000
188088089896376 0.164864 0.000000
188099902990830 0.157516 0.000000
188111717569248 0.150259 0.000000
188123533631909 0.143100 0.000000
188135351179094 0.136047 0.000000
188147170211081 0.129107 0.000000
188158990728152 0.122287 0.000000
188170812730585 0.115592 0.000000
188182636218661 0.109031 0.000000
188194461192660 0.102609 0.000000
188206287652862 0.096333 0.000000
188218115599547 0.090208 0.000000
188229945032996 0.084242 0.000000
188241775953488 0.078440 0.000000
188253608361304 0.072807 0.000000
188265442256726 0.067349 0.000000
188277277640032 0.062072 0.000000
188289114511505 0.056981 0.000000
188300952871424 0.052081 0.000000
188312792720070 0.047377 0.000000
188324634057724 0.042873 0.000000
188336476884668 0.038573 0.000000
188348321201182 0.034483 0.000000
188360167007547 0.030606 0.000000
188372014304044 0.026946 0.000000
188383863090954 0.023506 0.000000
188395713368560 0.020291 0.000000
188407565137141 0.017302 0.000000
188419418396980 0.014544 0.000000
188431273148357 0.012018 0.000000
188443129391556 0.009728 0.000000
188454987126856 0.007675 0.000000
188466846354540 0.005862 0.000000
188478707074889 0.004291 0.000000
188490569288186 0.002962 0.000000
188502432994713 0.001878 0.000000
188514298194750 0.001039 0.000000
188526164888581 0.000446 0.000000
188538033076487 0.000100 0.000000
188549902758750 0.000001 0.000000
188561773935654 0.000150 0.000000
188573646607480 0.000545 0.000000
188585520774510 0.001187 0.000000
188597396437027 0.002075 0.000000
188609273595314 0.003208 0.000000
188621152249653 0.004586 0.000000
188633032400327 0.006206 0.000000
188644914047619 0.008067 0.000000
188656797191811 0.010167 0.000000
188668681833186 0.012505 0.000000
188680567972028 0.015077 0.000000
188692455608618 0.017881 0.000000
188704344743242 0.020916 0.000000
188716235376181 0.024176 0.000000
188728127507719 0.027660 0.000000
188740021138139 0.031364 0.000000
188751916267725 0.035284 0.000000
188763812896760 0.039417 0.000000
188775711025527 0.043757 0.000000
188787610654311 0.048302 0.000000
188799511783395 0.053046 0.000000
188811414413062 0.057984 0.000000
188823318543597 0.063113 0.000000
188835224175283 0.068427 0.000000
188847131308405 0.073920 0.000000
188859039943246 0.079587 0.000000
188870950080090 0.085422 0.000000
188882861719223 0.091421 0.000000
188894774860927 0.097576 0.000000
188906689505487 0.103882 0.000000
188918605653188 0.110332 0.000000
188930523304314 0.116921 0.000000
188942442459150 0.123641 0.000000
188954363117981 0.130486 0.000000
188966285281090 0.137449 0.000000
188978208948763 0.144524 0.000000
188990134121284 0.151702 0.000000
189002060798939 0.158978 0.000000
189013988982013 0.166345 0.000000
189025918670790 0.173793 0.000000
189037849865555 0.181317 0.000000
189049782566595 0.188909 0.000000
189061716774193 0.196562 0.000000
189073652488636 0.204267 0.000000
189085589710208 0.212018 0.000000
189097528439196 0.219806 0.000000
189109468675885 0.227624 0.000000
189121410420560 0.235464 0.000000
189133353673508 0.243318 0.000000
189145298435013 0.251179 0.000000
189157244705362 0.259039 0.000000
189169192484840 0.266890 0.000000
189181141773735 0.274724 0.000000
189193092572331 0.282534 0.000000
189205044880914 0.290312 0.000000
189216998699772 0.298049 0.000000
189228954029190 0.305740 0.000000
189240910869455 0.313375 0.000000
189252869220853 0.320947 0.000000
189264829083670 0.328450 0.000000
189276790458193 0.335874 0.000000
189288753344709 0.343214 0.000000
189300717743505 0.350462 0.000000
189312683654867 0.357610 0.000000
189324651079082 0.364652 0.000000
189336620016436 0.371580 0.000000
189348590467218 0.378389 0.000000
189360562431714 0.385070 0.000000
189372535910211 0.391618 0.000000
189384510902997 0.398025 0.000000
189396487410358 0.404287 0.000000
189408465432582 0.410396 0.000000
189420444969957 0.416346 0.000000
189432426022770 0.422131 0.000000
189444408591308 0.427747 0.000000
189456392675860 0.433187 0.000000
189468378276712 0.438445 0.000000
189480365394154 0.443517 0.000000
189492354028472 0.448398 0.000000
189504344179954 0.453083 0.000000
189516335848889 0.457567 0.000000
189528329035565 0.461845 0.000000
189540323740269 0.465914 0.000000
189552319963291 0.469770 0.000000
189564317704918 0.473408 0.000000
189576316965438 0.476826 0.000000
189588317745141 0.480019 0.000000
189600320044315 0.482984 0.000000
189612323863247 0.485719 0.000000
189624329202228 0.488221 0.000000
189636336061546 0.490488 0.000000
189648344441489 0.492517 0.000000
189660354342346 0.494306 0.000000
189672365764407 0.495853 0.000000
189684378707961 0.497157 0.000000
189696393173296 0.498217 0.000000
189708409160701 0.499031 0.000000
189720426670467 0.499600 0.000000
189732445702882 0.499921 0.000000
189744466258236 0.499995 0.000000
189756488336818 0.499822 0.000000
189768511938917 0.499402 0.000000
189780537064824 0.498735 0.000000
189792563714828 0.497823 0.000000
189804591889219 0.496665 0.000000
189816621588287 0.495263 0.000000
189828652812321 0.493619 0.000000
189840685561612 0.491734 0.000000
189852719836450 0.489610 0.000000
189864755637124 0.487249 0.000000
189876792963925 0.484653 0.000000
189888831817144 0.481825 0.000000
189900872197070 0.478768 0.000000
189912914103994 0.475485 0.000000
189924957538207 0.471979 0.000000
189937002500000 0.468254 0.000000
189949048989661 0.464312 0.000000
189961097007484 0.460159 0.000000
189973146553758 0.455797 0.000000
189985197628774 0.451233 0.000000
189997250232823 0.446469 0.000000
190009304366197 0.441511 0.000000
190021360029185 0.436364 0.000000
190033417222081 0.431032 0.000000
190045475945174 0.425521 0.000000
190057536198756 0.419837 0.000000
190069597983118 0.413985 0.000000
190081661298552 0.407971 0.000000
190093726145350 0.401800 0.000000
190105792523803 0.395480 0.000000
190117860434203 0.389015 0.000000
190129929876841 0.382413 0.000000
190142000852009 0.375680 0.000000
190154073360000 0.368823 0.000000
190166147401104 0.361848 0.000000
190178222975615 0.354763 0.000000
190190300083825 0.347574 0.000000
190202378726025 0.340289 0.000000
190214458902508 0.332914 0.000000
190226540613567 0.325458 0.000000
190238623859493 0.317926 0.000000
190250708640579 0.310328 0.000000
190262794957118 0.302670 0.000000
190274882809402 0.294960 0.000000
190286972197725 0.287205 0.000000
190299063122378 0.279414 0.000000
190311155583656 0.271593 0.000000
190323249581850 0.263751 0.000000
190335345117254 0.255896 0.000000
190347442190161 0.248035 0.000000
190359540800864 0.240175 0.000000
190371640949656 0.232326 0.000000
190383742636831 0.224493 0.000000
190395845862682 0.216687 0.000000
190407950627503 0.208913 0.000000
190420056931587 0.201179 0.000000
190432164775227 0.193494 0.000000
190444274158718 0.185865 0.000000
190456385082352 0.178299 0.000000
190468497546425 0.170804 0.000000
190480611551230 0.163388 0.000000
190492727097061 0.156057 0.000000
190504844184212 0.148819 0.000000
190516962812977 0.141681 0.000000
190529082983650 0.134650 0.000000
190541204696526 0.127733 0.000000
190553327951899 0.120937 0.000000
190565452750063 0.114269 0.000000
190577579091314 0.107735 0.000000
190589706975945 0.101342 0.000000
190601836404251 0.095095 0.000000
190613967376527 0.089002 0.000000
190626099893068 0.083068 0.000000
190638233954169 0.077299 0.000000
190650369560124 0.071701 0.000000
190662506711229 0.066279 0.000000
190674645407780 0.061039 0.000000
190686785650070 0.055986 0.000000
190698927438395 0.051124 0.000000
190711070773051 0.046460 0.000000
190723215654333 0.041996 0.000000
190735362082537 0.037738 0.000000
190747510057958 0.033690 0.000000
190759659580891 0.029856 0.000000
190771810651633 0.026240 0.000000
190783963270480 0.022845 0.000000
190796117437726 0.019675 0.000000
190808273153669 0.016732 0.000000
190820430418604 0.014020 0.000000
190832589232827 0.011541 0.000000
190844749596635 0.009298 0.000000
190856911510323 0.007294 0.000000
190869074974189 0.005529 0.000000
190881239988527 0.004006 0.000000
190893406553636 0.002726 0.000000
190905574669811 0.001690 0.000000
190917744337349 0.000901 0.000000
190929915556547 0.000357 0.000000
190942088327701 0.000061 0.000000
190954262651109 0.000011 0.000000
190966438527067 0.000209 0.000000
190978615955873 0.000654 0.000000
190990794937822 0.001345 0.000000
191002975473214 0.002282 0.000000
191015157562344 0.003464 0.000000
191027341205510 0.004890 0.000000
191039526403010 0.006559 0.000000
191051713155141 0.008468 0.000000
191063901462200 0.010616 0.000000
191076091324486 0.013000 0.000000
191088282742295 0.015619 0.000000
191100475715926 0.018470 0.000000
191112670245676 0.021550 0.000000
191124866331844 0.024855 0.000000
191137063974727 0.028384 0.000000
191149263174623 0.032131 0.000000
191161463931831 0.036094 0.000000
191173666246648 0.040268 0.000000
191185870119374 0.044650 0.000000
191198075550306 0.049235 0.000000
191210282539743 0.054018 0.000000
191222491087983 0.058995 0.000000
191234701195325 0.064161 0.000000
191246912862068 0.069511 0.000000
191259126088511 0.075039 0.000000
191271340874952 0.080741 0.000000
191283557221689 0.086609 0.000000
191295775129024 0.092639 0.000000
191307994597253 0.098825 0.000000
191320215626676 0.105160 0.000000
191332438217594 0.111639 0.000000
191344662370304 0.118254 0.000000
191356888085106 0.125000 0.000000
191369115362300 0.131869 0.000000
191381344202185 0.138855 0.000000
191393574605061 0.145951 0.000000
191405806571227 0.153150 0.000000
191418040100984 0.160445 0.000000
191430275194630 0.167828 0.000000
191442511852467 0.175292 0.000000
191454750074793 0.182831 0.000000
191466989861910 0.190435 0.000000
191479231214116 0.198099 0.000000
191491474131713 0.205814 0.000000
191503718615000 0.213573 0.000000
191515964664279 0.221367 0.000000
191528212279849 0.229190 0.000000
191540461462010 0.237034 0.000000
191552712211064 0.244890 0.000000
191564964527312 0.252752 0.000000
191577218411053 0.260610 0.000000
191589473862589 0.268459 0.000000
191601730882221 0.276288 0.000000
191613989470249 0.284092 0.000000
191626249626975 0.291863 0.000000
191638511352700 0.299592 0.000000
191650774647725 0.307271 0.000000
191663039512351 0.314895 0.000000
191675305946880 0.322454 0.000000
191687573951612 0.329941 0.000000
191699843526851 0.337349 0.000000
191712114672897 0.344671 0.000000
191724387390051 0.351900 0.000000
191736661678617 0.359027 0.000000
191748937538894 0.366047 0.000000
191761214971187 0.372952 0.000000
191773493975795 0.379735 0.000000
191785774553022 0.386390 0.000000
191798056703170 0.392911 0.000000
191810340426540 0.399290 0.000000
191822625723435 0.405521 0.000000
191834912594158 0.411598 0.000000
191847201039010 0.417516 0.000000
191859491058295 0.423268 0.000000
191871782652315 0.428849 0.000000
191884075821373 0.434253 0.000000
191896370565771 0.439475 0.000000
191908666885813 0.444509 0.000000
191920964781800 0.449351 0.000000
191933264254037 0.453996 0.000000
191945565302826 0.458439 0.000000
191957867928470 0.462676 0.000000
191970172131273 0.466703 0.000000
191982477911538 0.470515 0.000000
191994785269568 0.474109 0.000000
192007094205667 0.477482 0.000000
192019404720138 0.480630 0.000000
192031716813285 0.483550 0.000000
192044030485412 0.486239 0.000000
192056345736821 0.488694 0.000000
192068662567818 0.490913 0.000000
192080980978707 0.492894 0.000000
192093300969790 0.494635 0.000000
192105622541372 0.496133 0.000000
192117945693758 0.497389 0.000000
192130270427251 0.498400 0.000000
192142596742156 0.499165 0.000000
192154924638778 0.499684 0.000000
192167254117420 0.499955 0.000000
192179585178388 0.499980 0.000000
192191917821985 0.499758 0.000000
192204252048517 0.499288 0.000000
192216587858288 0.498572 0.000000
192228925251604 0.497611 0.000000
192241264228769 0.496404 0.000000
192253604790088 0.494954 0.000000
192265946935867 0.493261 0.000000
192278290666409 0.491328 0.000000
192290635982022 0.489156 0.000000
192302982883010 0.486748 0.000000
192315331369678 0.484106 0.000000
192327681442332 0.481232 0.000000
192340033101278 0.478130 0.000000
192352386346820 0.474802 0.000000
192364741179266 0.471251 0.000000
192377097598920 0.467482 0.000000
192389455606089 0.463498 0.000000
192401815201079 0.459303 0.000000
192414176384195 0.454901 0.000000
192426539155744 0.450296 0.000000
192438903516031 0.445493 0.000000
192451269465364 0.440497 0.000000
192463637004048 0.435312 0.000000
192476006132390 0.429944 0.000000
192488376850697 0.424398 0.000000
192500749159274 0.418680 0.000000
192513123058430 0.412795 0.000000
192525498548470 0.406749 0.000000
192537875629701 0.400548 0.000000
192550254302430 0.394198 0.000000
192562634566964 0.387705 0.000000
192575016423611 0.381077 0.000000
192587399872677 0.374319 0.000000
192599784914469 0.367437 0.000000
192612171549295 0.360440 0.000000
192624559777463 0.353333 0.000000
192636949599279 0.346125 0.000000
192649341015052 0.338821 0.000000
192661734025088 0.331429 0.000000
192674128629696 0.323957 0.000000
192686524829183 0.316412 0.000000
192698922623857 0.308801 0.000000
192711322014027 0.301132 0.000000
192723723000000 0.293412 0.000000
192736125582083 0.285649 0.000000
192748529760586 0.277852 0.000000
192760935535817 0.270026 0.000000
192773342908084 0.262181 0.000000
192785751877695 0.254324 0.000000
192798162444959 0.246462 0.000000
192810574610184 0.238604 0.000000
192822988373680 0.230758 0.000000
192835403735754 0.222930 0.000000
192847820696716 0.215129 0.000000
192860239256874 0.207362 0.000000
192872659416537 0.199638 0.000000
192885081176015 0.191964 0.000000
192897504535617 0.184346 0.000000
192909929495652 0.176794 0.000000
192922356056428 0.169315 0.000000
192934784218256 0.161914 0.000000
192947213981445 0.154602 0.000000
192959645346305 0.147383 0.000000
192972078313144 0.140266 0.000000
192984512882273 0.133257 0.000000
192996949054001 0.126364 0.000000
193009386828639 0.119593 0.000000
193021826206496 0.112951 0.000000
193034267187882 0.106445 0.000000
193046709773108 0.100080 0.000000
193059153962483 0.093864 0.000000
193071599756317 0.087802 0.000000
193084047154922 0.081901 0.000000
193096496158607 0.076166 0.000000
193108946767683 0.070603 0.000000
193121398982460 0.065217 0.000000
193133852803250 0.060013 0.000000
193146308230362 0.054998 0.000000
193158765264108 0.050176 0.000000
193171223904798 0.045551 0.000000
193183684152744 0.041128 0.000000
193196146008257 0.036912 0.000000
193208609471647 0.032906 0.000000
193221074543225 0.029116 0.000000
193233541223304 0.025543 0.000000
193246009512195 0.022193 0.000000
193258479410208 0.019068 0.000000
193270950917656 0.016171 0.000000
193283424034849 0.013505 0.000000
193295898762101 0.011074 0.000000
193308375099722 0.008878 0.000000
193320853048024 0.006921 0.000000
193333332607320 0.005205 0.000000
193345813777921 0.003730 0.000000
193358296560139 0.002499 0.000000
193370780954287 0.001513 0.000000
193383266960676 0.000772 0.000000
193395754579620 0.000278 0.000000
193408243811430 0.000031 0.000000
193420734656419 0.000031 0.000000
193433227114900 0.000278 0.000000
193445721187185 0.000772 0.000000
193458216873586 0.001513 0.000000
193470714174418 0.002499 0.000000
193483213089992 0.003730 0.000000
193495713620622 0.005205 0.000000
193508215766621 0.006921 0.000000
193520719528301 0.008878 0.000000
193533224905977 0.011074 0.000000
193545731899961 0.013505 0.000000
193558240510566 0.016171 0.000000
193570750738107 0.019068 0.000000
193583262582897 0.022193 0.000000
193595776045248 0.025543 0.000000
193608291125476 0.029116 0.000000
193620807823894 0.032906 0.000000
193633326140815 0.036912 0.000000
193645846076555 0.041128 0.000000
193658367631425 0.045551 0.000000
193670890805742 0.050176 0.000000
193683415599818 0.054998 0.000000
193695942013969 0.060013 0.000000
193708470048509 0.065217 0.000000
193720999703751 0.070603 0.000000
193733530980011 0.076166 0.000000
193746063877603 0.081901 0.000000
193758598396842 0.087802 0.000000
193771134538043 0.093864 0.000000
193783672301520 0.100080 0.000000
193796211687589 0.106445 0.000000
193808752696563 0.112951 0.000000
193821295328760 0.119593 0.000000
193833839584492 0.126364 0.000000
193846385464077 0.133257 0.000000
193858932967829 0.140266 0.000000
193871482096064 0.147383 0.000000
193884032849096 0.154602 0.000000
193896585227243 0.161914 0.000000
193909139230819 0.169315 0.000000
193921694860139 0.176794 0.000000
193934252115521 0.184346 0.000000
193946810997280 0.191964 0.000000
193959371505731 0.199638 0.000000
193971933641191 0.207362 0.000000
193984497403976 0.215129 0.000000
193997062794403 0.222930 0.000000
194009629812787 0.230758 0.000000
194022198459445 0.238604 0.000000
194034768734693 0.246462 0.000000
194047340638849 0.254324 0.000000
194059914172228 0.262181 0.000000
194072489335147 0.270026 0.000000
194085066127924 0.277852 0.000000
194097644550874 0.285649 0.000000
194110224604316 0.293412 0.000000
194122806288566 0.301132 0.000000
194135389603941 0.308801 0.000000
194147974550758 0.316412 0.000000
194160561129335 0.323957 0.000000
194173149339989 0.331429 0.000000
194185739183038 0.338821 0.000000
194198330658799 0.346125 0.000000
194210923767589 0.353333 0.000000
194223518509727 0.360440 0.000000
194236114885530 0.367437 0.000000
194248712895317 0.374319 0.000000
194261312539404 0.381077 0.000000
194273913818111 0.387705 0.000000
194286516731754 0.394198 0.000000
194299121280653 0.400548 0.000000
194311727465126 0.406749 0.000000
194324335285491 0.412795 0.000000
194336944742067 0.418680 0.000000
194349555835171 0.424398 0.000000
194362168565124 0.429944 0.000000
194374782932243 0.435312 0.000000
194387398936846 0.440497 0.000000
194400016579254 0.445493 0.000000
194412635859785 0.450296 0.000000
194425256778758 0.454901 0.000000
194437879336492 0.459303 0.000000
194450503533307 0.463498 0.000000
194463129369521 0.467482 0.000000
194475756845454 0.471251 0.000000
194488385961426 0.474802 0.000000
194501016717755 0.478130 0.000000
194513649114762 0.481232 0.000000
194526283152766 0.484106 0.000000
194538918832088 0.486748 0.000000
194551556153046 0.489156 0.000000
194564195115961 0.491328 0.000000
194576835721153 0.493261 0.000000
194589477968942 0.494954 0.000000
194602121859649 0.496404 0.000000
194614767393592 0.497611 0.000000
194627414571094 0.498572 0.000000
194640063392474 0.499288 0.000000
194652713858052 0.499758 0.000000
194665365968150 0.499980 0.000000
194678019723088 0.499955 0.000000
194690675123187 0.499684 0.000000
194703332168768 0.499165 0.000000
194715990860152 0.498400 0.000000
194728651197659 0.497389 0.000000
194741313181611 0.496133 0.000000
